1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 0.00025970797),(2 14.712673),(3 31.2599),(4 37.262814),(5 37.266613),(6 39.29792),(7 40.23676),(8 38.4756),(9 38.46314),(10 38.85846),(11 43.986275),(12 46.687042),(13 46.6891),(14 48.793716),(15 54.582493),(16 59.767395),(17 59.770542),(18 59.94808),(19 61.202385),(20 60.441532),(21 60.443043),(22 58.393856),(23 54.49562),(24 56.406334),(25 56.411343),(26 60.09781),(27 64.84707),(28 67.33091),(29 67.34059),(30 69.63895),(31 73.76546),(32 72.58489),(33 72.60916),(34 74.65578),(35 73.86829),(36 76.143845),(37 76.15058),(38 74.9893),(39 80.32032),(40 84.286514),(41 84.29307),(42 82.33111),(43 80.761566),(44 75.56274),(45 75.5475),(46 72.987625),
(1 0.00038781084),(2 11.234561),(3 23.663805),(4 29.123669),(5 29.141054),(6 30.803425),(7 32.28779),(8 33.77762),(9 33.774746),(10 33.03425),(11 34.24121),(12 34.972214),(13 34.97204),(14 36.015465),(15 41.37284),(16 44.38614),(17 44.387825),(18 45.110947),(19 43.819885),(20 45.47313),(21 45.473507),(22 44.495693),(23 44.887432),(24 46.767647),(25 46.78055),(26 49.83506),(27 54.045635),(28 54.30618),(29 54.320774),(30 56.473602),(31 56.82434),(32 56.50694),(33 56.520256),(34 56.070488),(35 55.316486),(36 55.56923),(37 55.57477),(38 55.7468),(39 57.000877),(40 56.858112),(41 56.86558),(42 56.27433),(43 54.389446),(44 53.348793),(45 53.353493),(46 51.569633),
(1 0.00040043856),(2 6.2103314),(3 13.537474),(4 16.397177),(5 16.401184),(6 17.82471),(7 19.072691),(8 20.123333),(9 20.121191),(10 19.635454),(11 21.982283),(12 22.233484),(13 22.24208),(14 21.983181),(15 23.704306),(16 24.620428),(17 24.63176),(18 24.592403),(19 24.862537),(20 24.523874),(21 24.528042),(22 24.894016),(23 25.117798),(24 25.927113),(25 25.931032),(26 26.623827),(27 28.297379),(28 28.040438),(29 28.041977),(30 26.994781),(31 26.789597),(32 26.893267),(33 26.8956),(34 26.75259),(35 27.254381),(36 27.327927),(37 27.33636),(38 27.766285),(39 27.640425),(40 27.648357),(41 27.646982),(42 27.128248),(43 27.165829),(44 26.706299),(45 26.705278),(46 26.15102),
(1 0.0004960822),(2 5.0734944),(3 10.987685),(4 13.015942),(5 13.01443),(6 13.324351),(7 13.961508),(8 14.332582),(9 14.342562),(10 14.301471),(11 14.554741),(12 14.910284),(13 14.91303),(14 14.647584),(15 16.038858),(16 16.602009),(17 16.614504),(18 16.49923),(19 16.316578),(20 16.360052),(21 16.3648),(22 16.246658),(23 16.75297),(24 17.119604),(25 17.127516),(26 17.044855),(27 17.731949),(28 17.69078),(29 17.692932),(30 17.704523),(31 18.144371),(32 18.383728),(33 18.391235),(34 17.583292),(35 18.91054),(36 18.886415),(37 18.886452),(38 18.209177),(39 18.031187),(40 18.57688),(41 18.585003),(42 18.44723),(43 17.702488),(44 17.884623),(45 17.889992),(46 17.724371),
(1 0.00049788674),(2 4.0063295),(3 7.8560567),(4 9.392458),(5 9.394196),(6 9.810283),(7 10.117113),(8 10.579278),(9 10.585299),(10 10.3169365),(11 10.741334),(12 10.923038),(13 10.9292145),(14 10.790487),(15 11.428484),(16 11.868259),(17 11.872696),(18 11.587073),(19 11.663838),(20 11.477149),(21 11.482739),(22 11.434502),(23 11.723724),(24 11.994854),(25 11.998797),(26 11.950174),(27 12.592201),(28 12.721073),(29 12.718601),(30 12.464237),(31 12.600429),(32 12.712589),(33 12.715744),(34 12.224117),(35 12.641957),(36 12.873341),(37 12.87672),(38 12.603268),(39 12.728198),(40 13.101435),(41 13.098974),(42 12.746448),(43 12.230378),(44 12.575715),(45 12.579978),(46 12.424318),
(1 0.00036555593),(2 2.2009635),(3 4.377839),(4 5.05863),(5 5.0583463),(6 5.214508),(7 5.525444),(8 5.8295684),(9 5.8322215),(10 5.52272),(11 5.5920258),(12 5.737027),(13 5.7375436),(14 5.643554),(15 5.99268),(16 6.3432174),(17 6.3426805),(18 6.1145205),(19 6.0838795),(20 6.166301),(21 6.1660843),(22 5.9843287),(23 6.147114),(24 6.2365737),(25 6.2373567),(26 6.1482983),(27 6.412598),(28 6.7386036),(29 6.7375546),(30 6.616404),(31 6.46414),(32 6.608327),(33 6.608992),(34 6.362013),(35 6.5185285),(36 6.698706),(37 6.696657),(38 6.50069),(39 6.7456403),(40 6.698644),(41 6.7016172),(42 6.4862084),(43 6.3286405),(44 6.550788),(45 6.5521617),(46 6.401241),
(1 0.00038351072),(2 1.8092655),(3 3.5153847),(4 4.1177835),(5 4.1165104),(6 4.298943),(7 4.3165507),(8 4.476033),(9 4.477813),(10 4.424469),(11 4.442879),(12 4.627108),(13 4.627098),(14 4.4922366),(15 4.6949506),(16 4.95544),(17 4.9599805),(18 4.8148036),(19 4.8297753),(20 4.904578),(21 4.90377),(22 4.7886376),(23 4.76022),(24 4.9119663),(25 4.9131136),(26 4.935292),(27 5.07821),(28 5.2997565),(29 5.297367),(30 5.1420302),(31 4.967156),(32 5.164309),(33 5.165051),(34 4.890303),(35 5.0121317),(36 5.2946024),(37 5.2958417),(38 5.113992),(39 5.1525955),(40 5.358372),(41 5.3608656),(42 5.155332),(43 4.9435077),(44 5.096862),(45 5.0965347),(46 5.073044),
(1 0.00035099854),(2 1.3898684),(3 2.6100452),(4 3.042988),(5 3.0427117),(6 3.0767276),(7 3.0908005),(8 3.259907),(9 3.2595391),(10 3.1271422),(11 3.2636793),(12 3.4138827),(13 3.413121),(14 3.327351),(15 3.4279242),(16 3.6500392),(17 3.6508436),(18 3.4981208),(19 3.415806),(20 3.4998288),(21 3.4987314),(22 3.3814857),(23 3.4264503),(24 3.593019),(25 3.5930061),(26 3.5153167),(27 3.6117797),(28 3.7617066),(29 3.7614245),(30 3.6065621),(31 3.5251238),(32 3.7111433),(33 3.711405),(34 3.5538557),(35 3.597413),(36 3.7948775),(37 3.792806),(38 3.710535),(39 3.7842753),(40 3.860856),(41 3.860888),(42 3.676942),(43 3.590199),(44 3.7720034),(45 3.7706258),(46 3.6398323),
(1 0.0003030447),(2 1.0367768),(3 1.895256),(4 2.2478423),(5 2.2488775),(6 2.283186),(7 2.234022),(8 2.3561382),(9 2.3580008),(10 2.2930622),(11 2.2918315),(12 2.4013846),(13 2.3985572),(14 2.3087487),(15 2.419716),(16 2.5908623),(17 2.591423),(18 2.495804),(19 2.4873352),(20 2.5632668),(21 2.5618343),(22 2.4747045),(23 2.4759743),(24 2.558546),(25 2.5583541),(26 2.5154274),(27 2.6102414),(28 2.7680163),(29 2.7686548),(30 2.6644707),(31 2.5816307),(32 2.7160397),(33 2.7150686),(34 2.5553079),(35 2.6468906),(36 2.8032827),(37 2.802889),(38 2.691),(39 2.7111497),(40 2.7688),(41 2.7691712),(42 2.62083),(43 2.5568206),(44 2.6722512),(45 2.670735),(46 2.566999),
(1 0.00026402948),(2 0.78879),(3 1.4715707),(4 1.7015474),(5 1.7013994),(6 1.6716894),(7 1.6764741),(8 1.746354),(9 1.7462755),(10 1.6619129),(11 1.6933812),(12 1.768824),(13 1.7675867),(14 1.7180458),(15 1.770421),(16 1.8994012),(17 1.8998564),(18 1.8466387),(19 1.8158699),(20 1.8709464),(21 1.8709564),(22 1.8362944),(23 1.8255934),(24 1.9442463),(25 1.9431654),(26 1.8888407),(27 1.9396238),(28 2.0325801),(29 2.0335526),(30 1.918822),(31 1.8892739),(32 1.9795662),(33 1.9795012),(34 1.8661417),(35 1.9196681),(36 2.0861132),(37 2.0852087),(38 2.0095205),(39 1.9741966),(40 2.0592976),(41 2.0596395),(42 1.9775925),(43 1.9197851),(44 2.00166),(45 2.0004764),(46 1.8933812),
(1 0.00021142507),(2 0.56210005),(3 1.0330184),(4 1.1895893),(5 1.1896601),(6 1.1721168),(7 1.1618348),(8 1.2235874),(9 1.2238073),(10 1.1736802),(11 1.1866357),(12 1.2370898),(13 1.2364581),(14 1.1967077),(15 1.2525579),(16 1.3487458),(17 1.3474526),(18 1.3172381),(19 1.2852405),(20 1.3146149),(21 1.3134685),(22 1.2725402),(23 1.2870253),(24 1.3230419),(25 1.3225553),(26 1.2997471),(27 1.3439425),(28 1.4292395),(29 1.4298563),(30 1.3935804),(31 1.3608813),(32 1.4272718),(33 1.4269505),(34 1.3463655),(35 1.3799156),(36 1.4750575),(37 1.4740523),(38 1.4079013),(39 1.3891329),(40 1.4501407),(41 1.4496168),(42 1.3849705),(43 1.3200436),(44 1.3754512),(45 1.3748103),(46 1.3332812),
(1 0.00023705224),(2 0.5177829),(3 0.94358385),(4 1.0690657),(5 1.068899),(6 1.0396626),(7 1.0489928),(8 1.0776725),(9 1.0783873),(10 1.0548064),(11 1.0631047),(12 1.1146809),(13 1.1142294),(14 1.0761817),(15 1.115645),(16 1.2080469),(17 1.2077777),(18 1.1507843),(19 1.1162882),(20 1.1741335),(21 1.1736214),(22 1.1218541),(23 1.1205734),(24 1.191866),(25 1.1908598),(26 1.1535589),(27 1.1959786),(28 1.2692046),(29 1.2695091),(30 1.2121509),(31 1.1917073),(32 1.2402872),(33 1.2393624),(34 1.1668772),(35 1.215659),(36 1.2861276),(37 1.286292),(38 1.2288959),(39 1.2155395),(40 1.2818955),(41 1.2817621),(42 1.2178361),(43 1.1752455),(44 1.2207067),(45 1.2196035),(46 1.1762053),
(1 0.00021590223),(2 0.41681),(3 0.72783566),(4 0.83145374),(5 0.8306339),(6 0.8222873),(7 0.82150227),(8 0.84531605),(9 0.8458905),(10 0.8274036),(11 0.83186084),(12 0.8765531),(13 0.8757323),(14 0.843594),(15 0.87016255),(16 0.94493634),(17 0.9436377),(18 0.9135948),(19 0.88680035),(20 0.92974937),(21 0.9290399),(22 0.89088583),(23 0.87912214),(24 0.9215754),(25 0.9210017),(26 0.89959997),(27 0.92574793),(28 0.97755617),(29 0.9782853),(30 0.94641274),(31 0.944918),(32 0.97802895),(33 0.97750473),(34 0.92067116),(35 0.95188653),(36 1.0015448),(37 1.0009712),(38 0.95760846),(39 0.96065545),(40 0.9842802),(41 0.98394674),(42 0.95331806),(43 0.9163423),(44 0.9444555),(45 0.9434366),(46 0.9088078),
(1 0.00018656741),(2 0.31525165),(3 0.54415387),(4 0.6185917),(5 0.6183826),(6 0.608099),(7 0.61971146),(8 0.62772596),(9 0.62750375),(10 0.60966957),(11 0.6055245),(12 0.637445),(13 0.6371887),(14 0.62077683),(15 0.6589088),(16 0.7164623),(17 0.7154709),(18 0.6869743),(19 0.66546464),(20 0.68714434),(21 0.6865483),(22 0.6589158),(23 0.6591473),(24 0.68572664),(25 0.6851443),(26 0.67524123),(27 0.69773334),(28 0.74524873),(29 0.74512774),(30 0.7198631),(31 0.70681834),(32 0.7322329),(33 0.731736),(34 0.69666725),(35 0.7344998),(36 0.7675892),(37 0.7669093),(38 0.73189366),(39 0.7310273),(40 0.7559793),(41 0.75569385),(42 0.71998835),(43 0.69266975),(44 0.7113798),(45 0.7107544),(46 0.6961059),
(1 0.00016468266),(2 0.2488079),(3 0.42953843),(4 0.48415387),(5 0.4839606),(6 0.47790527),(7 0.4841428),(8 0.49547082),(9 0.4957687),(10 0.48362803),(11 0.48442638),(12 0.50804514),(13 0.50727594),(14 0.48979518),(15 0.51783216),(16 0.55862814),(17 0.5578642),(18 0.5452341),(19 0.52914613),(20 0.55749416),(21 0.55717045),(22 0.5347999),(23 0.5288616),(24 0.5454745),(25 0.5449074),(26 0.54430765),(27 0.5617972),(28 0.5959959),(29 0.5959655),(30 0.58170456),(31 0.5673829),(32 0.585148),(33 0.58467823),(34 0.5584287),(35 0.57593757),(36 0.6122447),(37 0.6114612),(38 0.5804829),(39 0.5841147),(40 0.5927274),(41 0.5926394),(42 0.57357687),(43 0.55493885),(44 0.57899356),(45 0.5783474),(46 0.56034344),
(1 0.0001556746),(2 0.20659654),(3 0.3513207),(4 0.3959257),(5 0.39542136),(6 0.39379153),(7 0.38775542),(8 0.40073973),(9 0.40053743),(10 0.39545065),(11 0.39339033),(12 0.41857854),(13 0.41825533),(14 0.40381715),(15 0.42774034),(16 0.45623022),(17 0.45544204),(18 0.454592),(19 0.44164538),(20 0.4600076),(21 0.4600071),(22 0.44046482),(23 0.43360585),(24 0.44702613),(25 0.4468118),(26 0.44784003),(27 0.46482426),(28 0.49578005),(29 0.4959811),(30 0.48246643),(31 0.47803822),(32 0.485676),(33 0.48523778),(34 0.46485782),(35 0.47663677),(36 0.50604033),(37 0.50556564),(38 0.48240575),(39 0.4833878),(40 0.49105272),(41 0.49079725),(42 0.4754339),(43 0.45599028),(44 0.47580957),(45 0.47537392),(46 0.45958206),
(1 0.0001504718),(2 0.17927082),(3 0.29881516),(4 0.33805513),(5 0.337884),(6 0.33918753),(7 0.33174667),(8 0.3424684),(9 0.34245607),(10 0.33985826),(11 0.33834708),(12 0.3601871),(13 0.36012238),(14 0.3460761),(15 0.36993942),(16 0.39957827),(17 0.3991203),(18 0.3913109),(19 0.37804297),(20 0.39698645),(21 0.39677325),(22 0.37679812),(23 0.37541875),(24 0.3877591),(25 0.38762543),(26 0.3870196),(27 0.39755377),(28 0.42866006),(29 0.42858163),(30 0.41908333),(31 0.413405),(32 0.41976845),(33 0.41936535),(34 0.39966437),(35 0.4132994),(36 0.43813613),(37 0.43767074),(38 0.41092545),(39 0.41390222),(40 0.4263447),(41 0.4263195),(42 0.41052768),(43 0.4014158),(44 0.41726512),(45 0.4165023),(46 0.40500814),
(1 0.00014137235),(2 0.1479714),(3 0.24467552),(4 0.27927002),(5 0.2789939),(6 0.2796796),(7 0.2742319),(8 0.28482845),(9 0.28456974),(10 0.2811026),(11 0.28009778),(12 0.300135),(13 0.3001219),(14 0.2872198),(15 0.30836603),(16 0.3269336),(17 0.32616982),(18 0.32339156),(19 0.31522974),(20 0.32457307),(21 0.32444605),(22 0.31070396),(23 0.31423983),(24 0.32263923),(25 0.32216686),(26 0.3221124),(27 0.33312926),(28 0.3592691),(29 0.35919857),(30 0.35146835),(31 0.3467519),(32 0.3490954),(33 0.34891883),(34 0.33538538),(35 0.3464258),(36 0.36228323),(37 0.36222532),(38 0.3464026),(39 0.34846908),(40 0.35815325),(41 0.35809606),(42 0.34534848),(43 0.3377918),(44 0.35171342),(45 0.3515786),(46 0.3385419),
(1 0.00013115496),(2 0.12424737),(3 0.20264049),(4 0.23257321),(5 0.23252816),(6 0.23627472),(7 0.22832213),(8 0.23517044),(9 0.23460074),(10 0.22851448),(11 0.23220555),(12 0.24588679),(13 0.24606697),(14 0.23720312),(15 0.25755933),(16 0.273815),(17 0.27330777),(18 0.26849762),(19 0.2631116),(20 0.2735763),(21 0.2733843),(22 0.25809082),(23 0.2602926),(24 0.26952556),(25 0.269195),(26 0.27124092),(27 0.28057677),(28 0.3038759),(29 0.30392602),(30 0.29930314),(31 0.2904463),(32 0.2937625),(33 0.29345116),(34 0.27881896),(35 0.2898793),(36 0.3031859),(37 0.3030583),(38 0.2885149),(39 0.29456887),(40 0.3014332),(41 0.30126908),(42 0.29124504),(43 0.27835712),(44 0.29180253),(45 0.29155993),(46 0.28155452),
(1 0.000117877185),(2 0.10143894),(3 0.1690767),(4 0.19619793),(5 0.19601987),(6 0.19745682),(7 0.19094394),(8 0.1962672),(9 0.19600636),(10 0.19594283),(11 0.19827904),(12 0.21092734),(13 0.21098219),(14 0.20208947),(15 0.22249742),(16 0.23506716),(17 0.23458417),(18 0.23216043),(19 0.22415082),(20 0.23264544),(21 0.23263994),(22 0.2218181),(23 0.22341225),(24 0.22843486),(25 0.2282044),(26 0.22980101),(27 0.23767695),(28 0.25502387),(29 0.2550675),(30 0.25446612),(31 0.24771863),(32 0.24858335),(33 0.24823365),(34 0.23555861),(35 0.24786434),(36 0.25752187),(37 0.2574152),(38 0.24556705),(39 0.24987447),(40 0.2559516),(41 0.255915),(42 0.24767569),(43 0.23742574),(44 0.24565063),(45 0.24535502),(46 0.23735487),
(1 0.00012012026),(2 0.09322536),(3 0.15126549),(4 0.17772155),(5 0.1774961),(6 0.17744584),(7 0.17285123),(8 0.17827278),(9 0.17779349),(10 0.17616777),(11 0.17997052),(12 0.18867677),(13 0.18876785),(14 0.18161416),(15 0.20103073),(16 0.2120733),(17 0.21175592),(18 0.209619),(19 0.20357877),(20 0.2107229),(21 0.21058205),(22 0.20371333),(23 0.20195845),(24 0.20804651),(25 0.20772591),(26 0.20917822),(27 0.21802042),(28 0.23328434),(29 0.2332513),(30 0.23188236),(31 0.22581325),(32 0.22681728),(33 0.2264585),(34 0.21593693),(35 0.22504525),(36 0.2352856),(37 0.2351272),(38 0.22467199),(39 0.22997765),(40 0.23434749),(41 0.23433128),(42 0.22645965),(43 0.21799856),(44 0.22427855),(45 0.22409433),(46 0.21762927),
(1 0.00010904618),(2 0.07682847),(3 0.12850896),(4 0.15100062),(5 0.15084441),(6 0.15107897),(7 0.1470352),(8 0.15000398),(9 0.14979127),(10 0.15020625),(11 0.15351914),(12 0.16097178),(13 0.16081722),(14 0.15613005),(15 0.17364486),(16 0.18461265),(17 0.18424226),(18 0.1823372),(19 0.17591874),(20 0.18270338),(21 0.1827213),(22 0.17489465),(23 0.1745857),(24 0.17912447),(25 0.17895196),(26 0.18198228),(27 0.19010425),(28 0.20240766),(29 0.20228468),(30 0.20362425),(31 0.19510877),(32 0.19807833),(33 0.19776091),(34 0.18699747),(35 0.19697593),(36 0.205146),(37 0.20496352),(38 0.19517875),(39 0.19823892),(40 0.20318212),(41 0.20310332),(42 0.19477461),(43 0.18699151),(44 0.19231978),(45 0.1920041),(46 0.18766204),
(1 0.000107258464),(2 0.06932586),(3 0.11439818),(4 0.1337376),(5 0.13363327),(6 0.1338949),(7 0.13061456),(8 0.13471779),(9 0.13442077),(10 0.13384119),(11 0.13630931),(12 0.14301999),(13 0.14294878),(14 0.1389025),(15 0.1542022),(16 0.1645685),(17 0.16420291),(18 0.16455737),(19 0.15806091),(20 0.16243996),(21 0.16236776),(22 0.15492338),(23 0.15671718),(24 0.15931213),(25 0.15912451),(26 0.16205834),(27 0.17018518),(28 0.18185568),(29 0.18179227),(30 0.1833153),(31 0.17813183),(32 0.17840165),(33 0.17811832),(34 0.17014433),(35 0.17774834),(36 0.18328896),(37 0.1832567),(38 0.17644827),(39 0.18035635),(40 0.18488084),(41 0.184777),(42 0.17657313),(43 0.16928394),(44 0.1728926),(45 0.17255525),(46 0.17007883),
(1 0.00011605169),(2 0.0662806),(3 0.10889709),(4 0.12738654),(5 0.12718959),(6 0.12817912),(7 0.12453663),(8 0.12684427),(9 0.12662055),(10 0.12631549),(11 0.1303853),(12 0.13464497),(13 0.13444562),(14 0.1314992),(15 0.14687906),(16 0.15748358),(17 0.15726839),(18 0.15444924),(19 0.14912398),(20 0.15338619),(21 0.15337804),(22 0.1465767),(23 0.14783782),(24 0.152588),(25 0.1523503),(26 0.15477215),(27 0.1629832),(28 0.17285728),(29 0.1725996),(30 0.17541039),(31 0.16596723),(32 0.16898149),(33 0.16879739),(34 0.15970954),(35 0.16981277),(36 0.1736917),(37 0.17348902),(38 0.16700928),(39 0.16947629),(40 0.1732729),(41 0.17304371),(42 0.16614875),(43 0.1599715),(44 0.16368814),(45 0.16341399),(46 0.16161229),
(1 0.00011440432),(2 0.06246013),(3 0.10071125),(4 0.11744282),(5 0.1173076),(6 0.11795901),(7 0.11508212),(8 0.117620364),(9 0.11742083),(10 0.11756809),(11 0.12027521),(12 0.1266619),(13 0.12640783),(14 0.122975335),(15 0.13644475),(16 0.1456442),(17 0.14529057),(18 0.14515793),(19 0.13898656),(20 0.14277002),(21 0.14260565),(22 0.13627478),(23 0.1376395),(24 0.14014539),(25 0.1399713),(26 0.14400907),(27 0.1511541),(28 0.1611573),(29 0.16116543),(30 0.16242324),(31 0.1559051),(32 0.1564074),(33 0.15605956),(34 0.14912573),(35 0.15692796),(36 0.16132027),(37 0.16121846),(38 0.15604647),(39 0.15801309),(40 0.16215077),(41 0.16197805),(42 0.15409958),(43 0.14873071),(44 0.15184227),(45 0.15146108),(46 0.14969122),
(1 0.00010707893),(2 0.054429445),(3 0.08946211),(4 0.10519945),(5 0.10504519),(6 0.10568476),(7 0.10261533),(8 0.10530501),(9 0.10513726),(10 0.105463035),(11 0.10791765),(12 0.11262559),(13 0.11245715),(14 0.108049735),(15 0.122511216),(16 0.13089278),(17 0.1306953),(18 0.12964603),(19 0.124623805),(20 0.12701839),(21 0.126799),(22 0.12195328),(23 0.12460228),(24 0.12742814),(25 0.12716497),(26 0.1295015),(27 0.13644543),(28 0.14521459),(29 0.14518055),(30 0.14609654),(31 0.14098702),(32 0.14156985),(33 0.14127065),(34 0.1339777),(35 0.14262861),(36 0.14643629),(37 0.14618114),(38 0.13991441),(39 0.14224829),(40 0.14568837),(41 0.14559108),(42 0.14091149),(43 0.13514295),(44 0.1376482),(45 0.13740942),(46 0.13619745),
(1 0.000097224955),(2 0.04851542),(3 0.07933947),(4 0.09357705),(5 0.09341669),(6 0.09455567),(7 0.09149768),(8 0.094324924),(9 0.09398824),(10 0.09486416),(11 0.09683363),(12 0.10131612),(13 0.1011746),(14 0.09811231),(15 0.11116753),(16 0.119418815),(17 0.11928971),(18 0.11941127),(19 0.11317686),(20 0.115856566),(21 0.11566861),(22 0.112551235),(23 0.11309838),(24 0.11517174),(25 0.115025215),(26 0.116533056),(27 0.12422133),(28 0.13253695),(29 0.13259111),(30 0.13355748),(31 0.12893412),(32 0.12806979),(33 0.12777743),(34 0.122342445),(35 0.12915152),(36 0.13347611),(37 0.13340747),(38 0.12796003),(39 0.13019127),(40 0.1331079),(41 0.1330327),(42 0.12772763),(43 0.122965),(44 0.12468988),(45 0.12452279),(46 0.122349285),
(1 0.00009888579),(2 0.04595489),(3 0.07608137),(4 0.0891872),(5 0.08901948),(6 0.08868715),(7 0.08722547),(8 0.08916178),(9 0.08896794),(10 0.08963178),(11 0.09107656),(12 0.095908605),(13 0.095807),(14 0.09293146),(15 0.106158674),(16 0.11178094),(17 0.11144272),(18 0.11143097),(19 0.107342266),(20 0.109727204),(21 0.109449714),(22 0.10485263),(23 0.10669214),(24 0.109257065),(25 0.1089912),(26 0.11089956),(27 0.11778919),(28 0.1256845),(29 0.12567544),(30 0.12600067),(31 0.121351615),(32 0.12178768),(33 0.12157319),(34 0.11591797),(35 0.12205904),(36 0.12743892),(37 0.12717074),(38 0.12194676),(39 0.12373032),(40 0.12619065),(41 0.12612393),(42 0.12190655),(43 0.11773861),(44 0.11924075),(45 0.11898),(46 0.1167482),
(1 0.00010779591),(2 0.04444486),(3 0.07325893),(4 0.085957184),(5 0.08582404),(6 0.08614058),(7 0.08399406),(8 0.08625792),(9 0.08601169),(10 0.08634748),(11 0.08847467),(12 0.09313647),(13 0.093053214),(14 0.09014844),(15 0.10218651),(16 0.10927974),(17 0.10895952),(18 0.10799385),(19 0.10342726),(20 0.1060158),(21 0.105845116),(22 0.10164651),(23 0.10254028),(24 0.10489251),(25 0.10472371),(26 0.10688749),(27 0.11431712),(28 0.121637665),(29 0.12159582),(30 0.12271448),(31 0.117908426),(32 0.118338436),(33 0.118046306),(34 0.1118966),(35 0.11765098),(36 0.12312943),(37 0.122949705),(38 0.117897004),(39 0.11936103),(40 0.12240954),(41 0.122288704),(42 0.117631696),(43 0.112443365),(44 0.11437489),(45 0.11405758),(46 0.11135749),
(1 0.00010219131),(2 0.040687613),(3 0.06806335),(4 0.0805571),(5 0.080391414),(6 0.07980196),(7 0.07849202),(8 0.08047785),(9 0.080267265),(10 0.08065803),(11 0.08216473),(12 0.086563155),(13 0.0864786),(14 0.084388286),(15 0.095975935),(16 0.10161912),(17 0.10121868),(18 0.10058971),(19 0.09692793),(20 0.09946923),(21 0.099302664),(22 0.09485337),(23 0.09560023),(24 0.0985106),(25 0.098275244),(26 0.10021797),(27 0.10662828),(28 0.11427972),(29 0.11419178),(30 0.11503801),(31 0.10981074),(32 0.10987798),(33 0.109725244),(34 0.10383022),(35 0.10973739),(36 0.115868255),(37 0.11566299),(38 0.11056145),(39 0.1129433),(40 0.115394525),(41 0.11528795),(42 0.11078887),(43 0.1057377),(44 0.107059434),(45 0.10674378),(46 0.105332494),
