(1 1238283.9),(2 4923663.5),(3 11017993),(4 19389830),(5 30048602),(6 43645276),(7 59135068),(8 76752120),(9 96645660),(10 118986660),(11 143294430),(12 169401630),(13 197588240),(14 228064320),(15 260564020),(16 295813800),(17 333681540),(18 373428830),(19 416515040),(20 461358620),(21 508219100),(22 556562500),(23 607257660),(24 658153660),(25 709682800),(26 761094660),(27 812831040),(28 865523140),(29 918870460),(30 973924300),(31 1030565400),(32 1086216100),(33 1141862900),(34 1197825400),(35 1252315300),(36 1305271200),(37 1356964500),(38 1407132200),(39 1452824700),(40 1496875000),(41 1539405800),(42 1579437400),(43 1616688100),(44 1651466600),(45 1685346300),(46 1719736300),(47 1753391100),(48 1785058700),(49 1815449700),(50 1842800300),(51 1867077600),(52 1888407400),(53 1906387300),(54 1922946000),(55 1937621400),(56 1951535200),(57 1966352800),(58 1982087200),(59 1999043000),(60 2015684200),(61 2031503700),(62 2046212100),(63 2061604400),(64 2078877200),(65 2097461900),(66 2114833500),(67 2131095700),(68 2147347800),(69 2162977000),(70 2179515600),(71 2197360400),(72 2214215700),(73 2232288500),(74 2251983600),(75 2274421500),(76 2297402400),(77 2320337200),(78 2341367600),(79 2361566200),
(1 1302155.8),(2 5067041),(3 11157243),(4 19189178),(5 29069350),(6 40801584),(7 53655636),(8 67664056),(9 82690370),(10 98964990),(11 116245810),(12 134240600),(13 152878560),(14 172778980),(15 193122690),(16 214073310),(17 235443040),(18 256631650),(19 277907900),(20 298726980),(21 319434500),(22 339924300),(23 360317120),(24 380463550),(25 400495780),(26 420328350),(27 440064060),(28 459295940),(29 478477250),(30 497098850),(31 514897000),(32 531271360),(33 546521800),(34 560786900),(35 573654700),(36 585002750),(37 595778300),(38 605712400),(39 614038500),(40 621483000),(41 627608450),(42 632645100),(43 636048600),(44 637145500),(45 636235840),(46 633658200),(47 629524900),(48 623328100),(49 615770300),(50 607198460),(51 597383360),(52 586664400),(53 575218100),(54 562604540),(55 549228200),(56 535547740),(57 521341540),(58 507170400),(59 493638200),(60 479574200),(61 465622370),(62 451635550),(63 438709920),(64 426623400),(65 415438850),(66 405075650),(67 395197470),(68 385982050),(69 376257200),(70 366474720),(71 356635070),(72 347237060),(73 339208700),(74 332317020),(75 326776540),(76 322287170),(77 318639070),(78 315485860),(79 312792580),
(1 1543916.9),(2 6034437.5),(3 13383191),(4 23173832),(5 35291090),(6 49239284),(7 64573230),(8 80796616),(9 97635360),(10 115222296),(11 133065290),(12 150746290),(13 168192380),(14 186084660),(15 203758610),(16 221185800),(17 238136080),(18 254265390),(19 269653020),(20 283934300),(21 296966430),(22 308712670),(23 319425950),(24 329054700),(25 337811870),(26 345676350),(27 352250020),(28 356744640),(29 359610270),(30 360912900),(31 360488030),(32 358623740),(33 355632830),(34 351437820),(35 346251460),(36 340050300),(37 333507040),(38 327069100),(39 320766600),(40 314861980),(41 308856960),(42 302961500),(43 297447800),(44 292107650),(45 286393570),(46 280521540),(47 274530460),(48 268051570),(49 261488820),(50 255183150),(51 249035970),(52 243137100),(53 237502830),(54 231675980),(55 225962290),(56 220649400),(57 215698180),(58 210902640),(59 206775470),(60 202643840),(61 198899440),(62 195444600),(63 192071540),(64 188339730),(65 184437550),(66 180497100),(67 176870770),(68 173588260),(69 170493330),(70 167712640),(71 165257540),(72 163145680),(73 161568530),(74 160485580),(75 160192430),(76 160931070),(77 162380880),(78 164691440),(79 167570530),
(1 1131217.6),(2 4447375.5),(3 9883326),(4 17068082),(5 25838090),(6 35630172),(7 46224850),(8 57166756),(9 68101040),(10 79043000),(11 89549240),(12 99422664),(13 108451670),(14 116739610),(15 123977130),(16 130033976),(17 134866350),(18 138384450),(19 140593490),(20 141563680),(21 141645170),(22 140704240),(23 138939550),(24 136382980),(25 133296020),(26 129810580),(27 125968800),(28 121625970),(29 117003530),(30 112356020),(31 107757660),(32 103477944),(33 99454300),(34 95537350),(35 92001820),(36 88833020),(37 86114660),(38 83842410),(39 82330330),(40 81566150),(41 81525920),(42 82123030),(43 83257460),(44 85033160),(45 87372700),(46 90000400),(47 92782060),(48 95746984),(49 98989496),(50 102483010),(51 106128740),(52 109764520),(53 113121960),(54 116520480),(55 119961000),(56 123556410),(57 127099540),(58 130630690),(59 134147130),(60 137697330),(61 140998400),(62 144110270),(63 146644080),(64 148421900),(65 149728960),(66 150399520),(67 150672560),(68 150241710),(69 149060670),(70 147090240),(71 144782270),(72 142115760),(73 139168590),(74 136092480),(75 133056640),(76 129932580),(77 126817540),(78 123744930),(79 120718960),
(1 878280.94),(2 3424062.5),(3 7585369.5),(4 13102572),(5 19834694),(6 27286412),(7 35198052),(8 43102610),(9 50630004),(10 57926412),(11 64646144),(12 70852856),(13 76542910),(14 81567590),(15 85666360),(16 88736540),(17 90688570),(18 91524590),(19 91316344),(20 90183670),(21 88442744),(22 86250250),(23 83546216),(24 80597130),(25 77365980),(26 74079140),(27 70976616),(28 68280136),(29 66099520),(30 64491480),(31 63405990),(32 62879812),(33 62739200),(34 62906972),(35 63224090),(36 63646468),(37 64149784),(38 64733236),(39 65496764),(40 66396940),(41 67411050),(42 68366664),(43 69099190),(44 69743560),(45 70246170),(46 70500536),(47 70494980),(48 70368770),(49 70150100),(50 69831140),(51 69628150),(52 69591460),(53 69575390),(54 69581280),(55 69740550),(56 70066760),(57 70381650),(58 70898770),(59 71596730),(60 72535690),(61 73673500),(62 75058490),(63 76432260),(64 77654584),(65 78725784),(66 79531000),(67 80260376),(68 80722800),(69 80711160),(70 80387064),(71 79874424),(72 79372280),(73 78781250),(74 77916110),(75 76902800),(76 75758104),(77 74743760),(78 73872110),(79 73176696),
(1 760590.9),(2 2936151.3),(3 6406034),(4 10838204),(5 16099062),(6 21960204),(7 28260986),(8 34662944),(9 40866304),(10 46955530),(11 52661576),(12 57866732),(13 62286744),(14 66027764),(15 68729870),(16 70267220),(17 70554320),(18 69940760),(19 68458980),(20 66332170),(21 63565268),(22 60275828),(23 56678100),(24 53146240),(25 49693144),(26 46367148),(27 43687390),(28 41820940),(29 40866596),(30 40708420),(31 41218564),(32 42292984),(33 43769932),(34 45596536),(35 47493184),(36 49315850),(37 51176150),(38 53029188),(39 54858790),(40 56727190),(41 58607816),(42 60290804),(43 61730944),(44 62923130),(45 64014132),(46 64792130),(47 65390280),(48 65654136),(49 65551060),(50 65049984),(51 64257410),(52 63343148),(53 62413292),(54 61451370),(55 60529868),(56 59739336),(57 58994580),(58 58486400),(59 58189304),(60 57995796),(61 57985036),(62 58114188),(63 58248136),(64 58507176),(65 58786420),(66 58803496),(67 58673000),(68 58423160),(69 57977292),(70 57683252),(71 57513332),(72 57314572),(73 57119500),(74 57077630),(75 57160376),(76 57316510),(77 57565696),(78 57981708),(79 58440330),
(1 730595.75),(2 2779327),(3 5960640.5),(4 9997125),(5 14721892),(6 19886770),(7 25327114),(8 30760040),(9 35953200),(10 40887284),(11 45247700),(12 49024640),(13 51928108),(14 54072970),(15 55417880),(16 55928270),(17 55765870),(18 55038840),(19 53973544),(20 52576452),(21 51013870),(22 49411304),(23 47801640),(24 46237560),(25 44630000),(26 43081876),(27 41664940),(28 40251880),(29 38909652),(30 37764416),(31 36809296),(32 36015332),(33 35439990),(34 35175484),(35 35286310),(36 35751696),(37 36586108),(38 37574524),(39 38780690),(40 40029236),(41 41242436),(42 42417052),(43 43395772),(44 44226964),(45 44978748),(46 45496320),(47 45718892),(48 45705316),(49 45454788),(50 44795464),(51 43850212),(52 42851348),(53 41998170),(54 41204170),(55 40557628),(56 40095250),(57 39840910),(58 39888270),(59 40270256),(60 40987780),(61 42118184),(62 43774084),(63 45772200),(64 48042010),(65 50521444),(66 52969172),(67 55427884),(68 57770364),(69 59942812),(70 61957356),(71 63847504),(72 65457480),(73 66500224),(74 66950890),(75 67051080),(76 66668092),(77 65722140),(78 64192316),(79 62300470),
(1 766547.94),(2 2876019.5),(3 6030884.5),(4 9821426),(5 13952949),(6 18018418),(7 21764534),(8 24931032),(9 27463822),(10 29389024),(11 30535154),(12 30873080),(13 30672926),(14 30247228),(15 29760702),(16 29550126),(17 29742844),(18 30331782),(19 31233266),(20 32435450),(21 33784696),(22 35177600),(23 36321000),(24 37219600),(25 37843556),(26 38037524),(27 37788892),(28 37135864),(29 36176370),(30 35039620),(31 33901104),(32 32931386),(33 32287594),(34 32011424),(35 32143086),(36 32551980),(37 33202466),(38 33836956),(39 34482070),(40 35196504),(41 36033904),(42 36910056),(43 37607376),(44 38035244),(45 38189356),(46 38137628),(47 37899300),(48 37433600),(49 36896932),(50 36254736),(51 35485160),(52 34681172),(53 33891376),(54 33222600),(55 32602404),(56 32158280),(57 32032714),(58 32263244),(59 32930546),(60 33898732),(61 34997216),(62 36216456),(63 37501120),(64 38863990),(65 40310484),(66 41609744),(67 42819932),(68 43913710),(69 44767996),(70 45294684),(71 45626788),(72 45630976),(73 45251396),(74 44685348),(75 44143040),(76 43434224),(77 42562292),(78 41571988),(79 40595510),
(1 820844.75),(2 3091380),(3 6520700.5),(4 10614597),(5 14973357),(6 19165648),(7 22808496),(8 25560948),(9 27387362),(10 28393690),(11 28548420),(12 28030938),(13 26966476),(14 25636812),(15 24249620),(16 23126404),(17 22331760),(18 21952382),(19 22116010),(20 22683486),(21 23532080),(22 24465876),(23 25308712),(24 26142452),(25 26919640),(26 27484812),(27 27822506),(28 27931932),(29 27874502),(30 27747402),(31 27655714),(32 27670000),(33 27894302),(34 28372974),(35 29083802),(36 29918992),(37 30871070),(38 31834014),(39 32723600),(40 33510166),(41 34229940),(42 34848820),(43 35333700),(44 35543748),(45 35619316),(46 35648176),(47 35622364),(48 35496508),(49 35300700),(50 35034390),(51 34637330),(52 34135932),(53 33536256),(54 32862994),(55 32249450),(56 31808366),(57 31587704),(58 31534192),(59 31622264),(60 31781602),(61 31913268),(62 31937254),(63 31689262),(64 31193776),(65 30422126),(66 29438808),(67 28367800),(68 27251128),(69 26168220),(70 25151444),(71 24308954),(72 23669880),(73 23242242),(74 23138120),(75 23440130),(76 24030734),(77 24746968),(78 25488310),(79 26206242),
(1 631141.75),(2 2333699),(3 4803325.5),(4 7652578.5),(5 10573542),(6 13228389),(7 15310188),(8 16651607),(9 17252328),(10 17228096),(11 16737886),(12 16029072),(13 15281991),(14 14620528),(15 14140642),(16 14055198),(17 14346500),(18 14974606),(19 15831844),(20 16753383),(21 17620850),(22 18253032),(23 18623814),(24 18819092),(25 18907748),(26 18890280),(27 18766856),(28 18626308),(29 18550116),(30 18654522),(31 18990946),(32 19535570),(33 20252956),(34 21112448),(35 21957552),(36 22717728),(37 23394344),(38 23912874),(39 24255410),(40 24396946),(41 24387258),(42 24172622),(43 23853694),(44 23403698),(45 22921092),(46 22501010),(47 22303204),(48 22343208),(49 22472618),(50 22553448),(51 22557584),(52 22503940),(53 22395374),(54 22227082),(55 22035140),(56 21850606),(57 21778046),(58 21917814),(59 22239372),(60 22644682),(61 23049508),(62 23418504),(63 23719584),(64 23811922),(65 23801448),(66 23716576),(67 23603826),(68 23513060),(69 23474492),(70 23473136),(71 23506322),(72 23540576),(73 23626572),(74 23747340),(75 23794120),(76 23735680),(77 23547890),(78 23202422),(79 22720968),
(1 656533.94),(2 2436458.8),(3 4995621),(4 7906721),(5 10767128),(6 13150185),(7 14777638),(8 15611977),(9 15690820),(10 15169080),(11 14287253),(12 13344946),(13 12527522),(14 11998852),(15 11928023),(16 12359863),(17 13213982),(18 14491876),(19 15920934),(20 17201802),(21 18069000),(22 18473766),(23 18453900),(24 18089814),(25 17532148),(26 16962396),(27 16469067),(28 16233897),(29 16256053),(30 16504883),(31 16920940),(32 17380348),(33 17780846),(34 17999500),(35 17982896),(36 17775480),(37 17373486),(38 16742568),(39 16025920),(40 15306568),(41 14717944),(42 14302424),(43 14145047),(44 14146729),(45 14302500),(46 14543373),(47 14765594),(48 14890629),(49 14871531),(50 14652031),(51 14257383),(52 13825993),(53 13511925),(54 13380957),(55 13432159),(56 13680442),(57 14108750),(58 14683679),(59 15424444),(60 16196168),(61 16916788),(62 17457836),(63 17748256),(64 17800848),(65 17672396),(66 17326558),(67 16761508),(68 16102620),(69 15484835),(70 15025967),(71 14759691),(72 14550193),(73 14350176),(74 14135526),(75 14030770),(76 14079221),(77 14270330),(78 14635830),(79 15127889),
(1 616758.6),(2 2222451.3),(3 4440037),(4 6906818),(5 9265231),(6 11206607),(7 12523481),(8 13120568),(9 13151928),(10 12788902),(11 12143510),(12 11418795),(13 10881330),(14 10609417),(15 10630944),(16 10906554),(17 11371280),(18 11930699),(19 12512369),(20 13013408),(21 13249281),(22 13197674),(23 12981050),(24 12676786),(25 12319891),(26 11966208),(27 11682386),(28 11533859),(29 11501071),(30 11505530),(31 11453907),(32 11298245),(33 11072690),(34 10854314),(35 10714790),(36 10695474),(37 10738815),(38 10806777),(39 10925231),(40 11104602),(41 11414268),(42 11824796),(43 12269824),(44 12667832),(45 12997587),(46 13159263),(47 13098099),(48 12882518),(49 12641160),(50 12425550),(51 12291296),(52 12315968),(53 12460199),(54 12728410),(55 13194482),(56 13746980),(57 14272442),(58 14649457),(59 14825761),(60 14788338),(61 14515418),(62 14014227),(63 13354054),(64 12699851),(65 12125843),(66 11661206),(67 11378746),(68 11317445),(69 11505718),(70 11908082),(71 12487716),(72 13145322),(73 13780022),(74 14315633),(75 14762687),(76 14918566),(77 14717201),(78 14187923),(79 13461272),
(1 456288.1),(2 1613645.1),(3 3132887),(4 4703034.5),(5 6059100),(6 7018398.5),(7 7516106),(8 7571051.5),(9 7284292.5),(10 6831353.5),(11 6390786),(12 6106854.5),(13 6059704.5),(14 6293589.5),(15 6810360),(16 7481062.5),(17 8134532.5),(18 8633861),(19 8977978),(20 9202584),(21 9302257),(22 9224379),(23 9055828),(24 8851489),(25 8713113),(26 8679571),(27 8750832),(28 8916945),(29 9149743),(30 9355060),(31 9510612),(32 9558615),(33 9551037),(34 9569365),(35 9646474),(36 9705563),(37 9723137),(38 9624845),(39 9415379),(40 9103100),(41 8754823),(42 8499289),(43 8295196.5),(44 8183897.5),(45 8226295.5),(46 8369702.5),(47 8508661),(48 8601069),(49 8636214),(50 8680355),(51 8775913),(52 8930873),(53 9095705),(54 9294567),(55 9536049),(56 9726199),(57 9822878),(58 9761429),(59 9585870),(60 9372124),(61 9218856),(62 9158793),(63 9223947),(64 9430586),(65 9761333),(66 10143944),(67 10519207),(68 10810713),(69 11075207),(70 11261609),(71 11395963),(72 11503821),(73 11544992),(74 11505371),(75 11363104),(76 11105904),(77 10681986),(78 10154771),(79 9645011),
(1 401912.25),(2 1388433),(3 2649941.8),(4 3937426.5),(5 5035673),(6 5794499),(7 6148768),(8 6164112.5),(9 5965143),(10 5672476),(11 5496107),(12 5531809.5),(13 5829885),(14 6440779),(15 7250846.5),(16 8101600),(17 8829513),(18 9303261),(19 9450848),(20 9348006),(21 9112990),(22 8848145),(23 8653383),(24 8557266),(25 8612680),(26 8772127),(27 8963598),(28 9108399),(29 9128314),(30 8983144),(31 8736816),(32 8452936),(33 8218560),(34 8029795),(35 7902741),(36 7824396),(37 7788096.5),(38 7736628.5),(39 7679999.5),(40 7633895.5),(41 7581335),(42 7489659.5),(43 7350996),(44 7271645),(45 7242932.5),(46 7258137.5),(47 7343779),(48 7434992.5),(49 7526849.5),(50 7583453),(51 7640697),(52 7703305.5),(53 7818186),(54 7917175),(55 7998360.5),(56 8056240),(57 8038759.5),(58 7930827),(59 7751288.5),(60 7570949),(61 7440413.5),(62 7370337.5),(63 7450785.5),(64 7641687.5),(65 7875472.5),(66 8017536),(67 8086226.5),(68 8097455.5),(69 8079595.5),(70 8029166),(71 7930895.5),(72 7823119.5),(73 7801529.5),(74 7808266),(75 7833485.5),(76 7840234),(77 7864369.5),(78 7903881.5),(79 7936064),
(1 424227.84),(2 1466343),(3 2790388.8),(4 4087953.3),(5 5153505),(6 5889949),(7 6275154.5),(8 6351124),(9 6247378),(10 6005980),(11 5746798.5),(12 5581737),(13 5531013),(14 5616505),(15 5804273.5),(16 6025745.5),(17 6195680),(18 6233924.5),(19 6092692.5),(20 5886513.5),(21 5700747.5),(22 5563396),(23 5476308.5),(24 5480461.5),(25 5616626),(26 5862167.5),(27 6135281.5),(28 6400123),(29 6617013),(30 6767579),(31 6886048),(32 6928183),(33 6915200),(34 6806829.5),(35 6616087.5),(36 6404519.5),(37 6224601),(38 6114191.5),(39 6074798),(40 6109245),(41 6169969.5),(42 6200091),(43 6205977.5),(44 6249124),(45 6281831),(46 6294148.5),(47 6319136.5),(48 6376606),(49 6488388),(50 6660822.5),(51 6827158),(52 6939197.5),(53 6951079.5),(54 6959832.5),(55 6971910.5),(56 6955497.5),(57 6907984.5),(58 6899380.5),(59 6943408),(60 7002108),(61 7093153.5),(62 7197082),(63 7319112.5),(64 7414843.5),(65 7448699),(66 7355598.5),(67 7161705),(68 6961682.5),(69 6837044),(70 6806117),(71 6821671.5),(72 6878747),(73 7038583.5),(74 7279897.5),(75 7516789),(76 7701196),(77 7833881.5),(78 7863870),(79 7750482),
(1 443788.2),(2 1536005.6),(3 2874095.8),(4 4075157.8),(5 4925758),(6 5301614),(7 5264648.5),(8 5046234.5),(9 4860385.5),(10 4889371.5),(11 5179321.5),(12 5563590),(13 5920838.5),(14 6162917.5),(15 6203183.5),(16 6096794.5),(17 5876661.5),(18 5602863.5),(19 5371012.5),(20 5246783.5),(21 5197580),(22 5189593.5),(23 5229373.5),(24 5279767),(25 5298311),(26 5317248),(27 5312004.5),(28 5294296.5),(29 5311938.5),(30 5377049),(31 5480577),(32 5600179),(33 5696164.5),(34 5735167.5),(35 5678340),(36 5527889),(37 5381866.5),(38 5331326),(39 5364331.5),(40 5471120.5),(41 5604934),(42 5702374),(43 5734218.5),(44 5726427.5),(45 5684622),(46 5639578),(47 5652914),(48 5736131.5),(49 5788143.5),(50 5772430),(51 5676530.5),(52 5596838.5),(53 5561840),(54 5659279),(55 5925423.5),(56 6249225.5),(57 6524636.5),(58 6716342),(59 6793677),(60 6784579.5),(61 6690004),(62 6543129),(63 6372875.5),(64 6192654),(65 6046548),(66 6000527),(67 6070528.5),(68 6187301.5),(69 6292560),(70 6410812.5),(71 6563213),(72 6728448),(73 6872228.5),(74 6959167.5),(75 6983309),(76 6934971.5),(77 6884685),(78 6845408),(79 6838401),
(1 399650.94),(2 1381586.6),(3 2589513),(4 3641544.3),(5 4266285.5),(6 4416598.5),(7 4222244.5),(8 3913706.8),(9 3682447),(10 3655211.3),(11 3863633),(12 4173578.3),(13 4442992.5),(14 4634863.5),(15 4741026),(16 4809879),(17 4892098.5),(18 4980392),(19 5058709),(20 5070271.5),(21 5029054),(22 4967592),(23 4876072.5),(24 4810827.5),(25 4854521.5),(26 5008833),(27 5159014.5),(28 5253841),(29 5257031.5),(30 5153615),(31 4967640.5),(32 4754996.5),(33 4591052.5),(34 4512846.5),(35 4516898),(36 4494602.5),(37 4455452.5),(38 4449419),(39 4497178),(40 4573244.5),(41 4629224.5),(42 4713018),(43 4835735.5),(44 4989074),(45 5143343),(46 5218043.5),(47 5168751),(48 5061541),(49 4920533.5),(50 4771213),(51 4656209),(52 4670557.5),(53 4820987.5),(54 5109416.5),(55 5445555.5),(56 5732128),(57 5951390.5),(58 6053321),(59 6005033.5),(60 5890748.5),(61 5778868.5),(62 5701528),(63 5689016),(64 5700979),(65 5694226),(66 5661248.5),(67 5613574.5),(68 5490735),(69 5317825.5),(70 5174204.5),(71 5113998),(72 5110889.5),(73 5138008),(74 5145441.5),(75 5115046.5),(76 5033181),(77 4917482),(78 4826707.5),(79 4791874.5),
(1 347386.56),(2 1171659.3),(3 2115503.3),(4 2842244.5),(5 3197879.3),(6 3193994.3),(7 2999966),(8 2805349.5),(9 2757037.5),(10 2876952),(11 3132365),(12 3403862.3),(13 3623715.3),(14 3765145.3),(15 3845447.3),(16 3901187.8),(17 3969547.8),(18 4044289),(19 4125363.5),(20 4138348.5),(21 4087187),(22 3995373.3),(23 3932914.3),(24 3907956.8),(25 3937520),(26 4048419.5),(27 4236513),(28 4460663.5),(29 4644906),(30 4768185.5),(31 4825790.5),(32 4815113.5),(33 4744793.5),(34 4692256.5),(35 4690272),(36 4722282),(37 4765169.5),(38 4804801),(39 4806194.5),(40 4769882),(41 4775968.5),(42 4831349.5),(43 4903188),(44 4943963.5),(45 4925964.5),(46 4856096.5),(47 4756858),(48 4696851.5),(49 4734055.5),(50 4825228),(51 4928220),(52 5018443.5),(53 5064580),(54 5058403),(55 5004021.5),(56 4923030.5),(57 4867303),(58 4818035.5),(59 4804330),(60 4818873.5),(61 4811578),(62 4771605.5),(63 4737086),(64 4722899),(65 4736830),(66 4751589),(67 4753911),(68 4776560.5),(69 4815271),(70 4855415.5),(71 4888123),(72 4929393.5),(73 4969516.5),(74 4930851),(75 4807671.5),(76 4642414),(77 4502345.5),(78 4459681.5),(79 4506917.5),
(1 386423.4),(2 1265094.3),(3 2210556),(4 2859969.8),(5 3065286),(6 2877994.3),(7 2579519.8),(8 2404246.3),(9 2487825),(10 2789794.8),(11 3195620),(12 3552260.8),(13 3760732),(14 3850200.3),(15 3873421.5),(16 3869586.8),(17 3869816.8),(18 3911694),(19 4005022.5),(20 4107840.5),(21 4238547.5),(22 4341289),(23 4345791),(24 4260179.5),(25 4047528.8),(26 3763065.3),(27 3537145.3),(28 3431091.3),(29 3378751.8),(30 3333690.8),(31 3316406.3),(32 3349752),(33 3387982.5),(34 3424560.8),(35 3427091),(36 3447290.8),(37 3476029.5),(38 3502394.8),(39 3553118),(40 3601232.5),(41 3648876),(42 3716556),(43 3771627.5),(44 3795868.5),(45 3776747.8),(46 3733470.5),(47 3703581),(48 3726927),(49 3825448.8),(50 3957155.3),(51 4035109.8),(52 4035199),(53 3994956),(54 3919940.3),(55 3895291.8),(56 3955536.5),(57 4095485),(58 4193668.3),(59 4233369),(60 4226108),(61 4185413.3),(62 4130758.3),(63 4106528),(64 4150546),(65 4254465),(66 4369150),(67 4430935.5),(68 4426992.5),(69 4381583),(70 4340813.5),(71 4297795.5),(72 4263559),(73 4257298.5),(74 4273347),(75 4286654.5),(76 4286508.5),(77 4282911.5),(78 4317730),(79 4421876.5),
(1 444680.63),(2 1457985.5),(3 2509611.5),(4 3118326),(5 3173075.3),(6 2837148.8),(7 2435597.5),(8 2249642.3),(9 2350205.5),(10 2653480),(11 2974295.8),(12 3155507),(13 3175480),(14 3126016),(15 3074698.5),(16 3052641.5),(17 2985685.3),(18 2873334),(19 2781809),(20 2760614),(21 2884019),(22 3142144.5),(23 3395183.3),(24 3512824),(25 3481413),(26 3305750.8),(27 3113110),(28 2989085.5),(29 2948105),(30 2994061),(31 3117817.5),(32 3271529.5),(33 3380295),(34 3371873),(35 3280586),(36 3165961),(37 3028290.5),(38 2907615.8),(39 2819676.5),(40 2761512),(41 2755851),(42 2802663),(43 2904207),(44 3058562.5),(45 3195940.5),(46 3308855),(47 3357941.5),(48 3320337),(49 3249346.5),(50 3195352.5),(51 3200120),(52 3277457.5),(53 3364967.5),(54 3441806),(55 3477873),(56 3507153.5),(57 3544147.8),(58 3584717),(59 3603196),(60 3602264.8),(61 3624688.5),(62 3664425.5),(63 3766611.3),(64 3899362.3),(65 4039195.5),(66 4130262.5),(67 4135321.5),(68 4047652),(69 3953529.5),(70 3913935),(71 3883575),(72 3816747.3),(73 3792197.3),(74 3837283.5),(75 3912109.5),(76 3981421),(77 4030924.8),(78 4098980.5),(79 4151315.8),
